name,price,quality,sales
"
            Спортивная футболка 3328594478-50","
              1599 ₽
            ","
                      Состав: 63% полиэстер, 32% модал, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Сухая чистка запрещена
                    
                      Арт.: 3328594478
                    
                      Параметры: Вырез горловины: округлый; Чашка: без чашек; Тип рукава: без рукавов; Наличие принта: без принта; Наличие подкладки: Нет
                    ",0
"
            Спортивная футболка 3328594478-50","
              1599 ₽
            ","
                      Состав: 63% полиэстер, 32% модал, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Сухая чистка запрещена
                    
                      Арт.: 3328594478
                    
                      Параметры: Вырез горловины: округлый; Чашка: без чашек; Тип рукава: без рукавов; Наличие принта: без принта; Наличие подкладки: Нет
                    ",0
"
            Свитшот из хлопка 3328595482-33","
              2599 ₽
            ","
                      Состав: 65% хлопок, 35% полиэстер
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Не отбеливать
                    
                      Арт.: 3328595482
                    ",0
"
            Свитшот из хлопка 3328595482-33","
              2599 ₽
            ","
                      Состав: 65% хлопок, 35% полиэстер
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Не отбеливать
                    
                      Арт.: 3328595482
                    ",0
"
            Спортивная футболка 3328592479-40","
              1599 ₽
            ","
                      Состав: 90% полиэстер, 10% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Сухая чистка запрещена
                    
                      Арт.: 3328592479
                    ",0
"
            Спортивная футболка 3328592479-40","
              1599 ₽
            ","
                      Состав: 90% полиэстер, 10% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Сухая чистка запрещена
                    
                      Арт.: 3328592479
                    ",0
"
            Спортивная футболка 3328592479-50","
              1599 ₽
            ","
                      Состав: 90% полиэстер, 10% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Сухая чистка запрещена
                    
                      Арт.: 3328592479
                    ",0
"
            Спортивная футболка 3328592479-50","
              1599 ₽
            ","
                      Состав: 90% полиэстер, 10% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Сухая чистка запрещена
                    
                      Арт.: 3328592479
                    ",0
"
            Спортивные шорты 3225540761-90","
              1899 ₽
            ","
                      Состав: 48% вискоза, 47% полиэстер, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3225540761
                    
                      Параметры: Тип карманов: в шве; Тип посадки: высокая; Основной материал: трикотажное
                    ",0
"
            Спортивные шорты 3225540761-90","
              1899 ₽
            ","
                      Состав: 48% вискоза, 47% полиэстер, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3225540761
                    
                      Параметры: Тип карманов: в шве; Тип посадки: высокая; Основной материал: трикотажное
                    ",0
"
            Спортивные шорты 3225540761-50","
              1299 ₽
            ","
                      Состав: 48% вискоза, 47% полиэстер, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3225540761
                    
                      Параметры: Тип карманов: в шве; Тип посадки: высокая; Основной материал: трикотажное
                    ",0
"
            Спортивные шорты 3225540761-50","
              1299 ₽
            ","
                      Состав: 48% вискоза, 47% полиэстер, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3225540761
                    
                      Параметры: Тип карманов: в шве; Тип посадки: высокая; Основной материал: трикотажное
                    ",0
"
            Спортивные шорты 3225540761-60","
              1899 ₽
            ","
                      Состав: 48% вискоза, 47% полиэстер, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3225540761
                    
                      Параметры: Тип карманов: в шве; Тип посадки: высокая; Основной материал: трикотажное
                    ",0
"
            Спортивные шорты 3225540761-60","
              1899 ₽
            ","
                      Состав: 48% вискоза, 47% полиэстер, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3225540761
                    
                      Параметры: Тип карманов: в шве; Тип посадки: высокая; Основной материал: трикотажное
                    ",0
"
            Худи с короткими рукавами 3225540452-50","
              1399 ₽
            ","
                      Состав: 48% вискоза, 47% полиэстер, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3225540452
                    ",0
"
            Худи с короткими рукавами 3225540452-50","
              1399 ₽
            ","
                      Состав: 48% вискоза, 47% полиэстер, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3225540452
                    ",0
"
            Спортивный топ 3224541410-60","
              999 ₽
            ","
                      Состав: 82% полиэстер, 18% эластан, 95% полиэстер, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224541410
                    
                      Параметры: Вырез горловины: асимметричный; Наличие принта: без принта; Наличие подкладки: Да; Чашка: вставные чашечки
                    ",0
"
            Спортивный топ 3224541410-60","
              999 ₽
            ","
                      Состав: 82% полиэстер, 18% эластан, 95% полиэстер, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224541410
                    
                      Параметры: Вырез горловины: асимметричный; Наличие принта: без принта; Наличие подкладки: Да; Чашка: вставные чашечки
                    ",0
"
            Спортивный топ 3224600416-17","
              799 ₽
            ","
                      Состав: 94% полиамид, 6% эластан, 94% полиамид, 6% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224600416
                    
                      Параметры: Вырез горловины: V образный; Наличие принта: без принта; Наличие подкладки: Да; Чашка: вставные чашечки
                    ",0
"
            Спортивный топ 3224600416-17","
              799 ₽
            ","
                      Состав: 94% полиамид, 6% эластан, 94% полиамид, 6% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224600416
                    
                      Параметры: Вырез горловины: V образный; Наличие принта: без принта; Наличие подкладки: Да; Чашка: вставные чашечки
                    ",0
"
            Спортивный топ 3224600416-50","
              599 ₽
            ","
                      Состав: 94% полиамид, 6% эластан, 94% полиамид, 6% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224600416
                    
                      Параметры: Вырез горловины: V образный; Наличие принта: без принта; Наличие подкладки: Да; Чашка: вставные чашечки
                    ",0
"
            Спортивный топ 3224600416-50","
              599 ₽
            ","
                      Состав: 94% полиамид, 6% эластан, 94% полиамид, 6% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224600416
                    
                      Параметры: Вырез горловины: V образный; Наличие принта: без принта; Наличие подкладки: Да; Чашка: вставные чашечки
                    ",0
"
            Спортивная юбка-шорты 3224541765-50","
              999 ₽
            ","
                      Состав: 82% полиэстер, 18% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224541765
                    
                      Параметры: Тип карманов: 1 накладной карман; Тип посадки: высокая; Основной материал: трикотажное
                    ",0
"
            Спортивная юбка-шорты 3224541765-50","
              999 ₽
            ","
                      Состав: 82% полиэстер, 18% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224541765
                    
                      Параметры: Тип карманов: 1 накладной карман; Тип посадки: высокая; Основной материал: трикотажное
                    ",0
"
            Лосины спортивные 3224541720-50","
              999 ₽
            ","
                      Состав: 82% полиэстер, 18% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224541720
                    
                      Параметры: Тип карманов: без карманов; Тип посадки: высокая
                    ",0
"
            Лосины спортивные 3224541720-50","
              999 ₽
            ","
                      Состав: 82% полиэстер, 18% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224541720
                    
                      Параметры: Тип карманов: без карманов; Тип посадки: высокая
                    ",0
"
            Спортивный топ 3224541410-50","
              999 ₽
            ","
                      Состав: 82% полиэстер, 18% эластан, 95% полиэстер, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224541410
                    
                      Параметры: Вырез горловины: асимметричный; Наличие принта: без принта; Наличие подкладки: Да; Чашка: вставные чашечки
                    ",0
"
            Спортивный топ 3224541410-50","
              999 ₽
            ","
                      Состав: 82% полиэстер, 18% эластан, 95% полиэстер, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224541410
                    
                      Параметры: Вырез горловины: асимметричный; Наличие принта: без принта; Наличие подкладки: Да; Чашка: вставные чашечки
                    ",0
"
            Велосипедки спортивные 3224541725-50","
              999 ₽
            ","
                      Состав: 82% полиэстер, 18% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224541725
                    
                      Параметры: Тип карманов: без карманов; Тип посадки: высокая; Основной материал: трикотажное
                    ",0
"
            Велосипедки спортивные 3224541725-50","
              999 ₽
            ","
                      Состав: 82% полиэстер, 18% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224541725
                    
                      Параметры: Тип карманов: без карманов; Тип посадки: высокая; Основной материал: трикотажное
                    ",0
"
            Спортивная футболка 3224511412-60","
              999 ₽
            ","
                      Состав: 63% полиэстер, 32% модал, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224511412
                    ",0
"
            Спортивная футболка 3224511412-60","
              999 ₽
            ","
                      Состав: 63% полиэстер, 32% модал, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224511412
                    ",0
"
            Спортивная футболка 3224511412-50","
              599 ₽
            ","
                      Состав: 63% полиэстер, 32% модал, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224511412
                    ",0
"
            Спортивная футболка 3224511412-50","
              599 ₽
            ","
                      Состав: 63% полиэстер, 32% модал, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224511412
                    ",0
"
            Спортивные лосины 3225543766-50","
              1299 ₽
            ","
                      Состав: 82% полиэстер, 18% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3225543766
                    
                      Параметры: Тип карманов: без карманов; Тип посадки: высокая
                    ",0
"
            Спортивные лосины 3225543766-50","
              1299 ₽
            ","
                      Состав: 82% полиэстер, 18% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3225543766
                    
                      Параметры: Тип карманов: без карманов; Тип посадки: высокая
                    ",0
"
            Спортивный топ 3224600418-17","
              699 ₽
            ","
                      Состав: 94% полиамид, 6% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224600418
                    
                      Параметры: Вырез горловины: округлый; Тип рукава: без рукавов; Наличие принта: без принта; Наличие подкладки: Нет; Чашка: без чашек
                    ",0
"
            Спортивный топ 3224600418-17","
              699 ₽
            ","
                      Состав: 94% полиамид, 6% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224600418
                    
                      Параметры: Вырез горловины: округлый; Тип рукава: без рукавов; Наличие принта: без принта; Наличие подкладки: Нет; Чашка: без чашек
                    ",0
"
            Лосины спортивные 3224600722-50","
              999 ₽
            ","
                      Состав: 94% полиамид, 6% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224600722
                    
                      Параметры: Тип карманов: без карманов; Тип посадки: высокая
                    ",0
"
            Лосины спортивные 3224600722-50","
              999 ₽
            ","
                      Состав: 94% полиамид, 6% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224600722
                    
                      Параметры: Тип карманов: без карманов; Тип посадки: высокая
                    ",0
"
            Велосипедки спортивные 3224600724-50","
              999 ₽
            ","
                      Состав: 94% полиамид, 6% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224600724
                    
                      Параметры: Тип карманов: без карманов; Тип посадки: высокая; Основной материал: вязаное
                    ",0
"
            Велосипедки спортивные 3224600724-50","
              999 ₽
            ","
                      Состав: 94% полиамид, 6% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224600724
                    
                      Параметры: Тип карманов: без карманов; Тип посадки: высокая; Основной материал: вязаное
                    ",0
"
            Спортивный топ 3224600418-50","
              599 ₽
            ","
                      Состав: 94% полиамид, 6% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224600418
                    
                      Параметры: Вырез горловины: округлый; Тип рукава: без рукавов; Наличие принта: без принта; Наличие подкладки: Нет; Чашка: без чашек
                    ",0
"
            Спортивный топ 3224600418-50","
              599 ₽
            ","
                      Состав: 94% полиамид, 6% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224600418
                    
                      Параметры: Вырез горловины: округлый; Тип рукава: без рукавов; Наличие принта: без принта; Наличие подкладки: Нет; Чашка: без чашек
                    ",0
"
            Лосины спортивные 3224601758-50","
              999 ₽
            ","
                      Состав: 65% полиамид, 25% полиэстер, 10% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224601758
                    
                      Параметры: Тип карманов: без карманов; Тип посадки: высокая
                    ",0
"
            Лосины спортивные 3224601758-50","
              999 ₽
            ","
                      Состав: 65% полиамид, 25% полиэстер, 10% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224601758
                    
                      Параметры: Тип карманов: без карманов; Тип посадки: высокая
                    ",0
"
            Спортивный топ 3224601451-50","
              599 ₽
            ","
                      Состав: 65% полиамид, 25% полиэстер, 10% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224601451
                    
                      Параметры: Вырез горловины: округлый; Наличие принта: без принта; Наличие подкладки: Да; Чашка: вставные чашечки
                    ",0
"
            Спортивный топ 3224601451-50","
              599 ₽
            ","
                      Состав: 65% полиамид, 25% полиэстер, 10% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224601451
                    
                      Параметры: Вырез горловины: округлый; Наличие принта: без принта; Наличие подкладки: Да; Чашка: вставные чашечки
                    ",0
"
            Спортивный топ 3224601450-50","
              999 ₽
            ","
                      Состав: 65% полиамид, 25% полиэстер, 10% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224601450
                    
                      Параметры: Вырез горловины: округлый; Тип рукава: длинный; Наличие принта: без принта; Наличие подкладки: Нет; Чашка: без чашек
                    ",0
"
            Спортивный топ 3224601450-50","
              999 ₽
            ","
                      Состав: 65% полиамид, 25% полиэстер, 10% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224601450
                    
                      Параметры: Вырез горловины: округлый; Тип рукава: длинный; Наличие принта: без принта; Наличие подкладки: Нет; Чашка: без чашек
                    ",0
"
            Спортивная майка 3224511411-60","
              799 ₽
            ","
                      Состав: 63% полиэстер, 32% модал, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224511411
                    
                      Параметры: Вырез горловины: округлый; Тип рукава: без рукавов; Наличие принта: с принтом; Наличие подкладки: Нет; Чашка: нет
                    ",0
"
            Спортивная майка 3224511411-60","
              799 ₽
            ","
                      Состав: 63% полиэстер, 32% модал, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Глажение при 110ºС, Профессиональная сухая чистка. Мягкий режим.
                    
                      Арт.: 3224511411
                    
                      Параметры: Вырез горловины: округлый; Тип рукава: без рукавов; Наличие принта: с принтом; Наличие подкладки: Нет; Чашка: нет
                    ",0
"
            Спортивный топ 2368690410-37","
              599 ₽
            ","
                      Состав: 82% полиэстер, 18% эластан, 95% полиэстер, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Сухая чистка запрещена
                    
                      Арт.: 2368690410
                    
                      Параметры: Вырез горловины: округлый; Наличие принта: без принта; Наличие подкладки: Да; Чашка: вставные чашечки
                    ",0
"
            Спортивный топ 2368690410-37","
              599 ₽
            ","
                      Состав: 82% полиэстер, 18% эластан, 95% полиэстер, 5% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Сухая чистка запрещена
                    
                      Арт.: 2368690410
                    
                      Параметры: Вырез горловины: округлый; Наличие принта: без принта; Наличие подкладки: Да; Чашка: вставные чашечки
                    ",0
"
            Спортивный топ 2368693415-81","
              999 ₽
            ","
                      Состав: 92% полиамид, 8% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Сухая чистка запрещена
                    
                      Арт.: 2368693415
                    
                      Параметры: Вырез горловины: округлый; открытая спина; Наличие принта: без принта; Наличие подкладки: Нет; Чашка: без чашек
                    ",0
"
            Спортивный топ 2368693415-81","
              999 ₽
            ","
                      Состав: 92% полиамид, 8% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Бережная стирка при максимальной температуре 30ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Сухая чистка запрещена
                    
                      Арт.: 2368693415
                    
                      Параметры: Вырез горловины: округлый; открытая спина; Наличие принта: без принта; Наличие подкладки: Нет; Чашка: без чашек
                    ",0
"
            Спортивный топ 1329510413-20","
              799 ₽
            ","
                      Состав: 85% полиэстер, 15% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Сухая чистка запрещена
                    
                      Арт.: 1329510413
                    ",0
"
            Спортивный топ 1329510413-20","
              799 ₽
            ","
                      Состав: 85% полиэстер, 15% эластан
                    
                      Страна-производитель: КИТАЙ
                    
                      Уход: Ручная стирка при максимальной температуре 40ºС, Не отбеливать, Машинная сушка запрещена, Не гладить, Сухая чистка запрещена
                    
                      Арт.: 1329510413
                    ",0
Топ на широких бретелях в рубчик коралл,"
                        2 989 ₽                    ","
Топ на широких бретелях с округлым вырезом горловины изготовлен из упругой микрофибры в рубчик по современной технологии без боковых швов. Модель дополнена широким цельновязаным поясом по низу изделия для дополнительной поддержки груди. Идеально подходит как для домашних, так и для городских и спортивных образов в качестве повседневного топа, а также как элемент нижнего белья.

Фабрики, с которыми мы сотрудничаем, соблюдают общепризнанные стандарты охраны труда. При производстве изделий belle you применяются инновационные технологии для экономии природных ресурсов. Мы доставляем заказы исключительно в экологичной упаковке из органических и переработанных материалов.

Обмеры изделия:
Обхват по груди: 45 см (XS/S), 47 см (M/L), 56 см (XL/XXL), 60 см (3XL/4XL)
Длина изделия: 27 см (XS/S), 32 см (M/L), 35 см (XL/XXL), 36 см (3XL/4XL)
Ширина бретели: 3 см (XS/S), 3,5 см (M/L), 4 см (XL/XXL), 4 см (3XL/4XL)
Обхват проймы: 36 см (XS/S), 44 см (M/L), 46 см (XL/XXL), 47 см (3XL/4XL)
Ширина резинки: 4 см (XS/S), 4 см (M/L), 4 см (XL/XXL), 4 см (3XL/4XL)

Сделано в Италии.




	 Сервис ""belle you в подарок""



	 По вашему запросу мы можем:



упаковать изделия в несколько разных коробок
упаковать изделия в подарочную коробку
убрать бирки с ценой и товарный чек из упаковки
не звонить получателю заранее и сохранить ваш заказ в тайне до момента его вручения


 Подарочная упаковка приобретается отдельно.


	 Просто укажите в комментарии к заказу ваши пожелания и мы их исполним!
	 Не забудьте дополнительно оставить свои контакты в комментарии к заказу.
 
",0
